0.0 , 0.0
0.3 , 0.0
0.6 , 0.0
0.8999999999999999 , 0.0
1.2 , 0.0
1.5 , 0.0
1.7999999999999998 , 0.0
2.1 , 0.0
2.4 , 0.0
2.6999999999999997 , 0.0
3.0 , 0.0
3.3 , 0.0
3.5999999999999996 , 0.0
3.9 , 0.0
4.2 , 0.0
4.5 , 0.0
4.8 , 0.0
5.1 , 0.0
5.3999999999999995 , 0.0
5.7 , 0.0
6.0 , 0.0
6.3 , 0.0
6.6 , 0.0
6.8999999999999995 , 0.0
7.199999999999999 , 0.0
7.5 , 0.0
7.8 , 0.0
8.1 , 0.0
8.4 , 0.0
8.7 , 0.0
9.0 , 0.0
9.299999999999999 , 0.0
9.6 , 0.0
9.9 , 0.0
10.2 , 0.0
10.5 , 0.0
10.799999999999999 , 0.0
11.1 , 0.0
11.4 , 0.0
11.7 , 0.0
12.0 , 0.0
12.299999999999999 , 0.0
12.6 , 0.0
12.9 , 0.0
13.2 , 0.0
13.5 , 0.0
13.799999999999999 , 0.0
14.1 , 0.0
14.399999999999999 , 0.0
14.7 , 0.0
15.0 , 0.0
15.299999999999999 , 0.0
15.6 , 0.0
15.899999999999999 , 0.0
16.2 , 0.0
16.5 , 0.0
16.8 , 0.0
17.099999999999998 , 0.0
17.4 , 0.0
17.7 , 0.0
18.0 , 0.0
18.3 , 0.0
18.599999999999998 , 0.0
18.9 , 0.0
19.2 , 0.0
19.5 , 0.0
19.8 , 0.0
20.099999999999998 , 0.0
20.4 , 0.0
20.7 , 0.0
21.0 , 0.0
21.3 , 0.6287434233664064
21.599999999999998 , 0.0
21.9 , 0.0
22.2 , 0.0
22.5 , 0.0
22.8 , 0.0
23.099999999999998 , 0.0
23.4 , 0.0
23.7 , 0.0
24.0 , 0.0
24.3 , 0.0
24.599999999999998 , 0.0
24.9 , 0.0
25.2 , 0.0
25.5 , 0.0
25.8 , 0.0
26.099999999999998 , 0.0
26.4 , 0.0
26.7 , 0.0
27.0 , 0.0
27.3 , 0.0
27.599999999999998 , 0.0
27.9 , 0.0
28.2 , 0.0
28.5 , 0.0
28.799999999999997 , 0.0
29.099999999999998 , 0.0
29.4 , 0.0
29.7 , 0.0
30.0 , 0.0
30.299999999999997 , 1.0
30.599999999999998 , 0.0
30.9 , 0.0
31.2 , 0.0
31.5 , 0.0
31.799999999999997 , 0.0
32.1 , 0.0
32.4 , 0.0
32.699999999999996 , 0.0
33.0 , 0.0
33.3 , 0.0
33.6 , 0.0
33.9 , 0.0
34.199999999999996 , 0.0
34.5 , 0.0
34.8 , 0.0
35.1 , 0.0
35.4 , 0.0
35.699999999999996 , 0.0
36.0 , 0.0
36.3 , 0.0
36.6 , 0.0
36.9 , 0.0
37.199999999999996 , 0.0
37.5 , 0.4235050762554702
37.8 , 0.0
38.1 , 0.0
38.4 , 0.0
38.699999999999996 , 0.0
39.0 , 0.0
39.3 , 0.0
39.6 , 0.0
39.9 , 0.0
40.199999999999996 , 0.0
40.5 , 0.0
40.8 , 0.0
41.1 , 0.0
41.4 , 0.0
41.699999999999996 , 0.0
42.0 , 0.0
42.3 , 0.0
42.6 , 0.0
42.9 , 0.0
43.199999999999996 , 0.0
43.5 , 0.21581939710758247
43.8 , 0.0
44.1 , 0.0
44.4 , 0.0
44.699999999999996 , 0.0
45.0 , 0.0
45.3 , 0.0
45.6 , 0.0
45.9 , 0.0
46.199999999999996 , 0.0
46.5 , 0.0
46.8 , 0.0
47.1 , 0.0
47.4 , 0.0
47.699999999999996 , 0.0
